,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club_Dup,First Name_Dup,Player_Dup,POS_Dup,Base Salary,Guaranteed Compensation,Date
4013,Scott Caldwell,NE,M,26.0,14.0,1553.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,2.0,0.12,16.7,29.0,12.0,0.0,6.0,0.0,0.0,0.0,Caldwell,Scott,TOR,Steven,Steven Caldwell,D,325000.0,364166.67,2014-04-01
4014,Steven Caldwell,TOR,D,21.0,21.0,1774.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,15.0,8.0,2.0,3.0,1.0,0.0,0.0,Caldwell,Steven,NE,Scott,Scott Caldwell,M,52313.0,59813.0,2014-04-01
4015,Steven Caldwell,TOR,D,21.0,21.0,1774.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,15.0,8.0,2.0,3.0,1.0,0.0,0.0,Caldwell,Steven,TOR,Steven,Steven Caldwell,D,325000.0,364166.67,2014-04-01
4016,Jack Jewsbury,POR,M,19.0,16.0,1428.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,2.0,0.0,0.13,33.3,17.0,11.0,2.0,1.0,0.0,0.0,0.0,Jewsbury,Jack,POR,Jack,Jack Jewsbury,D,115000.0,132500.0,2014-04-01
4017,Nigel Reo-Coker,CHV,M,21.0,17.0,1467.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,1.0,0.12,28.6,31.0,18.0,0.0,4.0,1.0,0.0,0.0,Reo-Coker,Nigel,CHV,Nigel,Nigel Reo-Coker,D-M,400000.0,446500.0,2014-09-15
4018,Nigel Reo-Coker,CHV,M,21.0,17.0,1467.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,1.0,0.12,28.6,31.0,18.0,0.0,4.0,1.0,0.0,0.0,Reo-Coker,Nigel,VAN,Nigel,Nigel Reo-Coker,D-M,400000.0,446500.0,2014-04-01
4019,Raymon Gaddis,PHI,D,34.0,34.0,3051.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,1.0,0.06,25.0,37.0,26.0,3.0,3.0,0.0,0.0,0.0,Gaddis,Raymon,PHI,Raymon,Raymon Gaddis,D,52313.0,52313.0,2014-04-01
4020,Robbie Rogers,LA,D,19.0,15.0,1372.0,0.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,1.0,0.13,30.8,24.0,14.0,2.0,2.0,0.0,0.0,0.0,Rogers,Robbie,LA,Robbie,Robbie Rogers,F,160000.0,167500.0,2014-04-01
4021,Russell Teibert,VAN,M,29.0,22.0,1971.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,2.0,0.09,6.7,29.0,16.0,0.0,4.0,0.0,0.0,0.0,Teibert,Russell,VAN,Russell,Russell Teibert,M,70000.0,75600.0,2014-04-01
4022,Igor Juliao,KC,D,23.0,23.0,1992.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,2.0,0.09,26.7,25.0,52.0,5.0,4.0,0.0,0.0,0.0,Juliao,Igor,KC,Igor,Igor Juliao,D,48500.0,48500.0,2014-04-01
4023,Collen Warner,MIN,M,29.0,28.0,2295.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,2.0,0.08,4.8,49.0,30.0,2.0,4.0,1.0,0.0,0.0,Warner,Collen,MTL,Collen,Collen Warner,M-F,115500.0,143000.0,2014-04-01
4024,Collen Warner,MIN,M,29.0,28.0,2295.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,2.0,0.08,4.8,49.0,30.0,2.0,4.0,1.0,0.0,0.0,Warner,Collen,TOR,Collen,Collen Warner,M-F,115500.0,143000.0,2014-09-15
4025,Seth Sinovic,SKC,D,31.0,31.0,2755.0,0.0,2.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,2.0,0.07,33.3,51.0,22.0,1.0,6.0,0.0,0.0,0.0,Sinovic,Seth,KC,Seth,Seth Sinovic,M-D,125000.0,131750.0,2014-04-01
4026,Osvaldo Alonso,SEA,M,33.0,33.0,2952.0,0.0,2.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,1.0,1.0,0.06,12.1,45.0,58.0,0.0,7.0,0.0,0.0,1.0,Alonso,Osvaldo,SEA,Osvaldo,Osvaldo Alonso,M,400000.0,400000.0,2014-04-01
4027,Samuel Inkoom,GHA,M,2.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,1.29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Inkoom,Samuel,DC,Samuel,Samuel Inkoom,D,84000.0,103875.0,2014-09-15
4028,Akira Kaji,CHV,D,15.0,14.0,1270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,1.0,0.0,0.07,0.0,20.0,6.0,0.0,1.0,0.0,0.0,0.0,Kaji,Akira,CHV,Akira,Akira Kaji,D,48504.0,48504.0,2014-09-15
4029,Matt Dunn,CHV,M,7.0,4.0,407.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.22,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,Dunn,Matt,CHV,Matthew,Matthew Dunn,M,48500.0,48500.04,2014-09-15
4031,Matt Miazga,USA,D,7.0,6.0,500.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.18,0.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,Miazga,Matt,NY,Matt,Matt Miazga,D,65000.0,71250.0,2014-04-01
4032,Tony Lochhead,CHV,D,20.0,19.0,1697.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,1.0,0.0,0.05,0.0,37.0,9.0,1.0,6.0,0.0,0.0,0.0,Lochhead,Tony,CHV,Tony,Tony Lochhead,D,125000.0,125000.0,2014-04-01
4033,Stephen Keel,DAL,D,16.0,14.0,1307.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,1.0,0.0,0.07,0.0,13.0,7.0,2.0,2.0,0.0,0.0,0.0,Keel,Stephen,DAL,Stephen,Stephen Keel,D,48825.0,48825.0,2014-04-01
4034,Chance Myers,POR,D,7.0,7.0,576.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.16,0.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,Myers,Chance,KC,Chance,Chance Myers,D-M,160000.0,185000.0,2014-04-01
4035,Krzysztof Krol,MTL,D,12.0,11.0,961.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.09,0.0,24.0,8.0,0.0,4.0,1.0,0.0,0.0,Krol,Krzysztof,MTL,Krzysztof,Krzysztof Krol,D,153000.0,153000.0,2014-09-15
4036,Andy O'Brien,VAN,D,26.0,25.0,2258.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.04,50.0,25.0,6.0,1.0,3.0,0.0,0.0,0.0,O'Brien,Andy,VAN,Andy,Andy O'Brien,D,250000.0,280000.0,2014-04-01
4037,Chris Duvall,MTL,D,19.0,18.0,1604.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.06,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,Duvall,Chris,NY,Chris,Chris Duvall,D,36504.0,36504.0,2014-04-01
4038,Austin Berry,PHI,D,6.0,6.0,497.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.18,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,Berry,Austin,PHI,Austin,Austin Berry,D,86994.0,101994.0,2014-04-01
4039,Wandrille Lefevre,MTL,D,15.0,13.0,1220.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.07,33.3,20.0,8.0,0.0,3.0,0.0,0.0,0.0,Lefevre,Wandrille,MTL,Wandrille,Wandrille Lefevre,M,48500.0,48500.0,2014-04-01
4040,Adolfo Bautista,CHV,F,7.0,1.0,148.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.61,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,Bautista,Adolfo,CHV,Adolfo,Adolfo Bautista,F,150000.0,150000.0,2014-04-01
4041,Lewis Neal,DC,M,26.0,7.0,899.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,1.0,0.1,33.3,8.0,10.0,2.0,4.0,0.0,0.0,0.0,Neal,Lewis,DC,Lewis,Lewis Neal,M,100000.0,106440.63,2014-04-01
4042,Marvell Wynne,COL,D,28.0,27.0,2404.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,1.0,0.0,0.04,0.0,20.0,9.0,0.0,2.0,1.0,0.0,0.0,Wynne,Marvell,COL,Marvell,Marvell Wynne,D,200000.0,285000.0,2014-04-01
4043,Nathan Sturgis,CHV,M,22.0,13.0,1201.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,1.0,0.07,0.0,20.0,11.0,1.0,5.0,0.0,0.0,0.0,Sturgis,Nathan,CHV,Nathan,Nathan Sturgis,D-M,114000.0,120333.33,2014-09-15
4044,Nathan Sturgis,CHV,M,22.0,13.0,1201.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,1.0,0.07,0.0,20.0,11.0,1.0,5.0,0.0,0.0,0.0,Sturgis,Nathan,COL,Nathan,Nathan Sturgis,D-M,114000.0,120333.33,2014-04-01
4045,Hendry Thomas,DAL,M,10.0,9.0,770.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.12,0.0,19.0,9.0,0.0,2.0,1.0,0.0,0.0,Thomas,Hendry,DAL,Hendry,Hendry Thomas,M,180000.0,180000.0,2014-04-01
4046,Matt Besler,SKC,D,24.0,24.0,2145.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.04,0.0,37.0,13.0,0.0,4.0,1.0,0.0,0.0,Besler,Matt,KC,Matt,Matt Besler,D,200000.0,200000.0,2014-04-01
4047,Michael Lahoud,PHI,M,8.0,4.0,437.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,1.0,0.21,25.0,9.0,4.0,0.0,2.0,1.0,0.0,0.0,Lahoud,Michael,PHI,Michael,Michael Lahoud,M,99000.0,102333.33,2014-04-01
4048,Abdoulie Mansally,RSL,D,11.0,6.0,655.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.14,40.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,Mansally,Abdoulie,RSL,Kenny,Kenny Mansally,F,65000.0,72000.0,2014-04-01
4049,Chris Klute,COL,D,25.0,24.0,2132.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.04,33.3,20.0,4.0,1.0,1.0,0.0,0.0,0.0,Klute,Chris,COL,Chris,Chris Klute,D,75000.0,80144.1,2014-04-01
4050,Kellyn Acosta,DAL,M,15.0,9.0,843.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.11,0.0,13.0,8.0,0.0,2.0,0.0,0.0,0.0,Acosta,Kellyn,DAL,Kellyn,Kellyn Acosta,M,55000.0,79000.0,2014-04-01
4051,Jared Watts,COL,D-M,17.0,13.0,1149.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.08,25.0,25.0,6.0,1.0,2.0,1.0,0.0,0.0,Watts,Jared,COL,Jared,Jared Watts,M,36500.0,36500.0,2014-04-01
4052,Andrew Jean-Baptiste,CHV,D,10.0,8.0,731.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.12,0.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,Jean-Baptiste,Andrew,CHV,Andrew,Andrew Jean-Baptiste,D,80000.0,95000.0,2014-04-01
4053,Jalil Anibaba,HOU,D,16.0,14.0,1283.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.07,12.5,14.0,6.0,1.0,1.0,0.0,0.0,0.0,Anibaba,Jalil,SEA,Jalil,Jalil Anibaba,D,119620.0,159620.0,2014-04-01
4054,Matias Laba,VAN,M,32.0,31.0,2738.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.03,12.5,61.0,39.0,0.0,8.0,1.0,0.0,0.0,Laba,Matias,VAN,Matias,Matias Laba,M,300000.0,300000.0,2014-04-01
4055,Clarence Goodson,SJ,D,10.0,10.0,900.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.1,12.5,10.0,15.0,0.0,2.0,0.0,0.0,0.0,Goodson,Clarence,SJ,Clarence,Clarence Goodson,D,315000.0,342000.0,2014-04-01
4057,Jordan Stewart,SJ,D-M,30.0,29.0,2593.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.03,0.0,36.0,26.0,1.0,5.0,0.0,0.0,0.0,Stewart,Jordan,SJ,Jordan,Jordan Stewart,M-D,140000.0,140000.0,2014-04-01
4058,Mark Bloom,TOR,D,26.0,26.0,2290.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,0.0,1.0,0.04,33.3,21.0,27.0,3.0,2.0,0.0,0.0,0.0,Bloom,Mark,TOR,Mark,Mark Bloom,D,48825.0,48825.0,2014-04-01
4059,Devon Sandoval,RSL,F,15.0,7.0,633.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.14,33.3,16.0,10.0,1.0,0.0,0.0,0.0,0.0,Sandoval,Devon,RSL,Devon,Devon Sandoval,F,48500.0,48500.0,2014-04-01
4060,Andy Dorman,NE,M,16.0,15.0,1237.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.07,30.0,21.0,9.0,0.0,6.0,0.0,0.0,0.0,Dorman,Andy,NE,Andy,Andy Dorman,M,135000.0,135000.0,2014-04-01
4061,Victor Ulloa,DAL,M,28.0,26.0,2365.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.04,23.1,16.0,21.0,0.0,4.0,0.0,0.0,0.0,Ulloa,Victor,DAL,Victor,Victor Ulloa,M,36504.0,36504.0,2014-04-01
4062,Jámison Olave,NY,D,28.0,28.0,2519.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,1.0,1.0,0.0,0.04,0.0,42.0,29.0,0.0,8.0,0.0,0.0,0.0,Olave,Jámison,NY,Jamison,Jamison Olave,D,280000.0,290000.0,2014-04-01
4063,Rob Friend,LA,F,10.0,4.0,376.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.24,21.4,4.0,16.0,2.0,0.0,0.0,0.0,0.0,Friend,Rob,LA,Rob,Rob Friend,F,85000.0,91000.0,2014-04-01
4064,Brian Carroll,PHI,M,21.0,17.0,1467.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.06,14.3,11.0,6.0,1.0,0.0,0.0,0.0,0.0,Carroll,Brian,PHI,Brian,Brian Carroll,M,185220.0,185220.0,2014-04-01
4065,Eric Avila,CHV,M,29.0,26.0,2171.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.04,31.3,23.0,26.0,0.0,2.0,0.0,0.0,0.0,Avila,Eric,CHV,Eric,Eric Avila,M,115000.0,135000.0,2014-04-01
4066,Charles Eloundou,COL,F,11.0,4.0,417.0,0.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.22,50.0,9.0,7.0,6.0,2.0,0.0,0.0,0.0,Eloundou,Charles,COL,Charles,Charles Eloundou,F,48825.0,53825.0,2014-04-01
4067,Carlos Alvarez,CHV,M,21.0,13.0,1262.0,0.0,1.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.07,24.1,28.0,9.0,0.0,4.0,0.0,0.0,0.0,Alvarez,Carlos,CHV,Carlos,Carlos Alvarez,M,73150.0,108150.0,2014-04-01
4068,Carlos Alvarez,CHV,M,21.0,13.0,1262.0,0.0,1.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.07,24.1,28.0,9.0,0.0,4.0,0.0,0.0,0.0,Alvarez,Carlos,COL,Carlos,Carlos Alvarez,M,73150.0,108150.0,2014-09-15
4069,Carlos Alvarez,CHV,M,21.0,13.0,1262.0,0.0,1.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,1.0,0.0,0.07,24.1,28.0,9.0,0.0,4.0,0.0,0.0,0.0,Alvarez,Carlos,ORL,Yordany,Yordany Alvarez,M,48500.0,56000.0,2014-04-01
4070,Andrew Driver,HOU,M,34.0,22.0,1897.0,0.0,1.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,1.0,0.05,24.1,25.0,10.0,7.0,1.0,0.0,0.0,0.0,Driver,Andrew,HOU,Andrew,Andrew Driver,M,130000.0,144583.33,2014-04-01
4071,Brian Mullan,COL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mullan,Brian,COL,Brian,Brian Mullan,M,48500.0,48500.0,2014-04-01
4072,Shalrie Joseph,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Shalrie,KC,Peterson,Peterson Joseph,M,51150.0,51150.0,2014-04-01
4073,Shalrie Joseph,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Shalrie,NE,Shalrie,Shalrie Joseph,M,248500.0,294000.0,2014-09-15
4074,Shalrie Joseph,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Shalrie,SEA,Shalrie,Shalrie Joseph,M,248500.0,294000.0,2014-04-01
4075,Peterson Joseph,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Peterson,KC,Peterson,Peterson Joseph,M,51150.0,51150.0,2014-04-01
4076,Peterson Joseph,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Peterson,NE,Shalrie,Shalrie Joseph,M,248500.0,294000.0,2014-09-15
4077,Peterson Joseph,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Peterson,SEA,Shalrie,Shalrie Joseph,M,248500.0,294000.0,2014-04-01
4078,Andreas Gorlitz,SJ,D,3.0,3.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Gorlitz,Andreas,SJ,Andreas,Andreas Gorlitz,D,90000.0,99737.19,2014-04-01
4079,Emanuel Pogatetz,CLB,D,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Pogatetz,Emanuel,CLB,Emanuel,Emanuel Pogatetz,D,360000.0,372500.0,2014-09-15
4080,Onyekachi Apam,SEA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apam,Onyekachi,SEA,Onyekachi,Onyekachi Apam,D,60000.0,60000.0,2014-09-15
4081,James Riley,LA,D,4.0,3.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,2.0,0.0,0.0,0.0,Riley,James,LA,James,James Riley,D,80000.0,80000.0,2014-04-01
4082,Jason Hernandez,SJ,D,20.0,20.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,4.0,0.0,0.0,0.0,Hernandez,Jason,DAL,Moises,Moises Hernandez,D,48825.0,50450.0,2014-04-01
4083,Jason Hernandez,SJ,D,20.0,20.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,4.0,0.0,0.0,0.0,Hernandez,Jason,PHI,Cristhian,Cristhian Hernandez,M,72500.0,74375.0,2014-04-01
4084,Jason Hernandez,SJ,D,20.0,20.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,4.0,0.0,0.0,0.0,Hernandez,Jason,SJ,Jason,Jason Hernandez,D,210000.0,213333.33,2014-04-01
4085,Moises Hernandez,DAL,D,17.0,13.0,1116.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,28.6,30.0,8.0,0.0,2.0,2.0,0.0,0.0,Hernandez,Moises,DAL,Moises,Moises Hernandez,D,48825.0,50450.0,2014-04-01
4086,Moises Hernandez,DAL,D,17.0,13.0,1116.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,28.6,30.0,8.0,0.0,2.0,2.0,0.0,0.0,Hernandez,Moises,PHI,Cristhian,Cristhian Hernandez,M,72500.0,74375.0,2014-04-01
4087,Moises Hernandez,DAL,D,17.0,13.0,1116.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,28.6,30.0,8.0,0.0,2.0,2.0,0.0,0.0,Hernandez,Moises,SJ,Jason,Jason Hernandez,D,210000.0,213333.33,2014-04-01
4088,Lyle Martin,CHV,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Lyle,CHV,Lyle,Lyle Martin,D-F,48500.0,49250.04,2014-04-01
4089,Lyle Martin,CHV,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Lyle,COL,Jose,Jose Martin,M,230000.0,261000.0,2014-09-15
4090,Lyle Martin,CHV,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Lyle,DC,Collin,Collin Martin,M,55000.0,69166.67,2014-04-01
4091,Collin Martin,MIN,M,6.0,2.0,198.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Martin,Collin,CHV,Lyle,Lyle Martin,D-F,48500.0,49250.04,2014-04-01
4092,Collin Martin,MIN,M,6.0,2.0,198.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Martin,Collin,COL,Jose,Jose Martin,M,230000.0,261000.0,2014-09-15
4093,Collin Martin,MIN,M,6.0,2.0,198.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Martin,Collin,DC,Collin,Collin Martin,M,55000.0,69166.67,2014-04-01
4094,Nana Attakora,DC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attakora,Nana,DC,Nana,Nana Attakora,D,62500.0,65575.52,2014-04-01
4095,Keon Daniel,PHI,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel,Keon,PHI,Keon,Keon Daniel,M,88004.0,90891.5,2014-04-01
4096,Damien Perrinelle,NY,D,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Perrinelle,Damien,NY,Damien,Damien Perrinelle,D,100008.0,100008.0,2014-09-15
4097,Nelson Rivas,MTL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivas,Nelson,MTL,Nelson,Nelson Rivas,D,80004.0,80004.0,2014-04-01
